E[cm-1]	 P(E)
143058.000000	 1.000000e+00
143059.000000	 1.000000e+00
143060.000000	 1.000000e+00
143061.000000	 1.000000e+00
143062.000000	 1.000000e+00
143063.000000	 1.000000e+00
143064.000000	 1.000000e+00
143065.000000	 1.000000e+00
143066.000000	 1.000000e+00
143067.000000	 1.000000e+00
143068.000000	 1.000000e+00
143069.000000	 1.000000e+00
143070.000000	 1.000000e+00
143071.000000	 1.000000e+00
143072.000000	 1.000000e+00
143073.000000	 1.000000e+00
143074.000000	 1.000000e+00
143075.000000	 1.000000e+00
143076.000000	 1.000000e+00
143077.000000	 1.000000e+00
143078.000000	 1.000000e+00
143079.000000	 1.000000e+00
143080.000000	 1.000000e+00
143081.000000	 1.000000e+00
143082.000000	 1.000000e+00
143083.000000	 1.000000e+00
143084.000000	 1.000000e+00
143085.000000	 1.000000e+00
143086.000000	 1.000000e+00
143087.000000	 1.000000e+00
143088.000000	 1.000000e+00
143089.000000	 1.000000e+00
143090.000000	 1.000000e+00
143091.000000	 1.000000e+00
143092.000000	 1.000000e+00
143093.000000	 1.000000e+00
143094.000000	 1.000000e+00
143095.000000	 1.000000e+00
143096.000000	 1.000000e+00
143097.000000	 1.000000e+00
143098.000000	 1.000000e+00
143099.000000	 1.000000e+00
143100.000000	 1.000000e+00
143101.000000	 1.000000e+00
143102.000000	 1.000000e+00
143103.000000	 1.000000e+00
143104.000000	 1.000000e+00
143105.000000	 1.000000e+00
143106.000000	 1.000000e+00
143107.000000	 1.000000e+00
143108.000000	 1.000000e+00
143109.000000	 1.000000e+00
143110.000000	 1.000000e+00
143111.000000	 1.000000e+00
143112.000000	 1.000000e+00
143113.000000	 1.000000e+00
143114.000000	 1.000000e+00
143115.000000	 1.000000e+00
143116.000000	 1.000000e+00
143117.000000	 1.000000e+00
143118.000000	 1.000000e+00
143119.000000	 1.000000e+00
143120.000000	 1.000000e+00
143121.000000	 1.000000e+00
143122.000000	 1.000000e+00
143123.000000	 1.000000e+00
143124.000000	 1.000000e+00
143125.000000	 1.000000e+00
143126.000000	 1.000000e+00
143127.000000	 1.000000e+00
143128.000000	 1.000000e+00
143129.000000	 1.000000e+00
143130.000000	 1.000000e+00
143131.000000	 1.000000e+00
143132.000000	 1.000000e+00
143133.000000	 1.000000e+00
143134.000000	 1.000000e+00
143135.000000	 1.000000e+00
143136.000000	 1.000000e+00
143137.000000	 1.000000e+00
143138.000000	 1.000000e+00
143139.000000	 1.000000e+00
143140.000000	 1.000000e+00
143141.000000	 1.000000e+00
143142.000000	 1.000000e+00
143143.000000	 1.000000e+00
143144.000000	 1.000000e+00
143145.000000	 1.000000e+00
143146.000000	 1.000000e+00
143147.000000	 1.000000e+00
143148.000000	 1.000000e+00
143149.000000	 1.000000e+00
143150.000000	 1.000000e+00
143151.000000	 1.000000e+00
143152.000000	 1.000000e+00
143153.000000	 1.000000e+00
143154.000000	 1.000000e+00
143155.000000	 1.000000e+00
143156.000000	 1.000000e+00
143157.000000	 1.000000e+00
143158.000000	 1.000000e+00
143159.000000	 1.000000e+00
143160.000000	 1.000000e+00
143161.000000	 1.000000e+00
143162.000000	 1.000000e+00
143163.000000	 1.000000e+00
143164.000000	 1.000000e+00
143165.000000	 1.000000e+00
143166.000000	 1.000000e+00
143167.000000	 1.000000e+00
143168.000000	 1.000000e+00
143169.000000	 1.000000e+00
143170.000000	 1.000000e+00
143171.000000	 1.000000e+00
143172.000000	 1.000000e+00
143173.000000	 1.000000e+00
143174.000000	 1.000000e+00
143175.000000	 1.000000e+00
143176.000000	 1.000000e+00
143177.000000	 1.000000e+00
143178.000000	 1.000000e+00
143179.000000	 1.000000e+00
143180.000000	 1.000000e+00
143181.000000	 1.000000e+00
143182.000000	 1.000000e+00
143183.000000	 1.000000e+00
143184.000000	 1.000000e+00
143185.000000	 1.000000e+00
143186.000000	 1.000000e+00
143187.000000	 1.000000e+00
143188.000000	 1.000000e+00
143189.000000	 1.000000e+00
143190.000000	 1.000000e+00
143191.000000	 1.000000e+00
143192.000000	 1.000000e+00
143193.000000	 1.000000e+00
143194.000000	 1.000000e+00
143195.000000	 1.000000e+00
143196.000000	 1.000000e+00
143197.000000	 1.000000e+00
143198.000000	 1.000000e+00
143199.000000	 1.000000e+00
143200.000000	 1.000000e+00
143201.000000	 1.000000e+00
143202.000000	 1.000000e+00
143203.000000	 1.000000e+00
143204.000000	 1.000000e+00
143205.000000	 1.000000e+00
143206.000000	 1.000000e+00
143207.000000	 1.000000e+00
143208.000000	 1.000000e+00
143209.000000	 1.000000e+00
143210.000000	 1.000000e+00
143211.000000	 1.000000e+00
143212.000000	 1.000000e+00
143213.000000	 1.000000e+00
143214.000000	 1.000000e+00
143215.000000	 1.000000e+00
143216.000000	 1.000000e+00
143217.000000	 1.000000e+00
143218.000000	 1.000000e+00
143219.000000	 1.000000e+00
143220.000000	 1.000000e+00
143221.000000	 1.000000e+00
143222.000000	 1.000000e+00
143223.000000	 1.000000e+00
143224.000000	 1.000000e+00
143225.000000	 1.000000e+00
143226.000000	 1.000000e+00
143227.000000	 1.000000e+00
143228.000000	 1.000000e+00
143229.000000	 1.000000e+00
143230.000000	 1.000000e+00
143231.000000	 1.000000e+00
143232.000000	 1.000000e+00
143233.000000	 1.000000e+00
143234.000000	 1.000000e+00
143235.000000	 1.000000e+00
143236.000000	 1.000000e+00
143237.000000	 1.000000e+00
143238.000000	 1.000000e+00
143239.000000	 1.000000e+00
143240.000000	 1.000000e+00
143241.000000	 1.000000e+00
143242.000000	 1.000000e+00
143243.000000	 1.000000e+00
143244.000000	 1.000000e+00
143245.000000	 1.000000e+00
143246.000000	 1.000000e+00
143247.000000	 1.000000e+00
143248.000000	 1.000000e+00
143249.000000	 1.000000e+00
143250.000000	 1.000000e+00
143251.000000	 1.000000e+00
143252.000000	 1.000000e+00
143253.000000	 1.000000e+00
143254.000000	 1.000000e+00
143255.000000	 1.000000e+00
143256.000000	 1.000000e+00
143257.000000	 1.000000e+00
143258.000000	 1.000000e+00
143259.000000	 1.000000e+00
143260.000000	 1.000000e+00
143261.000000	 1.000000e+00
143262.000000	 1.000000e+00
143263.000000	 1.000000e+00
143264.000000	 1.000000e+00
143265.000000	 1.000000e+00
143266.000000	 1.000000e+00
143267.000000	 1.000000e+00
143268.000000	 1.000000e+00
143269.000000	 1.000000e+00
143270.000000	 1.000000e+00
143271.000000	 1.000000e+00
143272.000000	 1.000000e+00
143273.000000	 1.000000e+00
143274.000000	 1.000000e+00
143275.000000	 1.000000e+00
143276.000000	 1.000000e+00
143277.000000	 1.000000e+00
143278.000000	 1.000000e+00
143279.000000	 1.000000e+00
143280.000000	 1.000000e+00
143281.000000	 1.000000e+00
143282.000000	 1.000000e+00
143283.000000	 1.000000e+00
143284.000000	 1.000000e+00
143285.000000	 1.000000e+00
143286.000000	 1.000000e+00
143287.000000	 1.000000e+00
143288.000000	 1.000000e+00
143289.000000	 1.000000e+00
143290.000000	 1.000000e+00
143291.000000	 1.000000e+00
143292.000000	 1.000000e+00
143293.000000	 1.000000e+00
143294.000000	 1.000000e+00
143295.000000	 1.000000e+00
143296.000000	 1.000000e+00
143297.000000	 1.000000e+00
143298.000000	 1.000000e+00
143299.000000	 1.000000e+00
143300.000000	 1.000000e+00
143301.000000	 1.000000e+00
143302.000000	 1.000000e+00
143303.000000	 1.000000e+00
143304.000000	 1.000000e+00
143305.000000	 1.000000e+00
143306.000000	 1.000000e+00
143307.000000	 1.000000e+00
143308.000000	 1.000000e+00
143309.000000	 1.000000e+00
143310.000000	 1.000000e+00
143311.000000	 1.000000e+00
143312.000000	 1.000000e+00
143313.000000	 1.000000e+00
143314.000000	 1.000000e+00
143315.000000	 1.000000e+00
143316.000000	 1.000000e+00
143317.000000	 1.000000e+00
143318.000000	 1.000000e+00
143319.000000	 1.000000e+00
143320.000000	 1.000000e+00
143321.000000	 1.000000e+00
143322.000000	 1.000000e+00
143323.000000	 1.000000e+00
143324.000000	 1.000000e+00
143325.000000	 1.000000e+00
143326.000000	 1.000000e+00
143327.000000	 1.000000e+00
143328.000000	 1.000000e+00
143329.000000	 1.000000e+00
143330.000000	 1.000000e+00
143331.000000	 1.000000e+00
143332.000000	 1.000000e+00
143333.000000	 1.000000e+00
143334.000000	 1.000000e+00
143335.000000	 1.000000e+00
143336.000000	 1.000000e+00
143337.000000	 1.000000e+00
143338.000000	 1.000000e+00
143339.000000	 1.000000e+00
143340.000000	 1.000000e+00
143341.000000	 1.000000e+00
143342.000000	 1.000000e+00
143343.000000	 1.000000e+00
143344.000000	 1.000000e+00
143345.000000	 1.000000e+00
143346.000000	 1.000000e+00
143347.000000	 1.000000e+00
143348.000000	 1.000000e+00
143349.000000	 1.000000e+00
143350.000000	 1.000000e+00
143351.000000	 1.000000e+00
143352.000000	 1.000000e+00
143353.000000	 1.000000e+00
143354.000000	 1.000000e+00
143355.000000	 1.000000e+00
143356.000000	 1.000000e+00
143357.000000	 1.000000e+00
143358.000000	 1.000000e+00
143359.000000	 1.000000e+00
143360.000000	 1.000000e+00
143361.000000	 1.000000e+00
143362.000000	 1.000000e+00
143363.000000	 1.000000e+00
143364.000000	 1.000000e+00
143365.000000	 1.000000e+00
143366.000000	 1.000000e+00
143367.000000	 1.000000e+00
143368.000000	 1.000000e+00
143369.000000	 1.000000e+00
143370.000000	 1.000000e+00
143371.000000	 1.000000e+00
143372.000000	 1.000000e+00
143373.000000	 1.000000e+00
143374.000000	 1.000000e+00
143375.000000	 1.000000e+00
143376.000000	 1.000000e+00
143377.000000	 1.000000e+00
143378.000000	 1.000000e+00
143379.000000	 1.000000e+00
143380.000000	 1.000000e+00
143381.000000	 1.000000e+00
143382.000000	 1.000000e+00
143383.000000	 1.000000e+00
143384.000000	 1.000000e+00
143385.000000	 1.000000e+00
143386.000000	 1.000000e+00
143387.000000	 1.000000e+00
143388.000000	 1.000000e+00
143389.000000	 1.000000e+00
143390.000000	 1.000000e+00
143391.000000	 1.000000e+00
143392.000000	 1.000000e+00
143393.000000	 1.000000e+00
143394.000000	 1.000000e+00
143395.000000	 1.000000e+00
143396.000000	 1.000000e+00
143397.000000	 1.000000e+00
143398.000000	 1.000000e+00
143399.000000	 1.000000e+00
143400.000000	 1.000000e+00
143401.000000	 1.000000e+00
143402.000000	 1.000000e+00
143403.000000	 1.000000e+00
143404.000000	 1.000000e+00
143405.000000	 1.000000e+00
143406.000000	 1.000000e+00
143407.000000	 1.000000e+00
143408.000000	 1.000000e+00
143409.000000	 1.000000e+00
143410.000000	 1.000000e+00
143411.000000	 1.000000e+00
143412.000000	 1.000000e+00
143413.000000	 1.000000e+00
143414.000000	 1.000000e+00
143415.000000	 1.000000e+00
143416.000000	 1.000000e+00
143417.000000	 1.000000e+00
143418.000000	 1.000000e+00
143419.000000	 1.000000e+00
143420.000000	 1.000000e+00
143421.000000	 1.000000e+00
143422.000000	 1.000000e+00
143423.000000	 1.000000e+00
143424.000000	 1.000000e+00
143425.000000	 1.000000e+00
143426.000000	 1.000000e+00
143427.000000	 1.000000e+00
143428.000000	 1.000000e+00
143429.000000	 1.000000e+00
143430.000000	 1.000000e+00
143431.000000	 1.000000e+00
143432.000000	 1.000000e+00
143433.000000	 1.000000e+00
143434.000000	 1.000000e+00
143435.000000	 1.000000e+00
143436.000000	 1.000000e+00
143437.000000	 1.000000e+00
143438.000000	 1.000000e+00
143439.000000	 1.000000e+00
143440.000000	 1.000000e+00
143441.000000	 1.000000e+00
143442.000000	 1.000000e+00
143443.000000	 1.000000e+00
143444.000000	 1.000000e+00
143445.000000	 1.000000e+00
143446.000000	 1.000000e+00
143447.000000	 1.000000e+00
143448.000000	 1.000000e+00
143449.000000	 1.000000e+00
143450.000000	 1.000000e+00
143451.000000	 1.000000e+00
143452.000000	 1.000000e+00
143453.000000	 1.000000e+00
143454.000000	 1.000000e+00
143455.000000	 1.000000e+00
143456.000000	 1.000000e+00
143457.000000	 1.000000e+00
143458.000000	 1.000000e+00
143459.000000	 1.000000e+00
143460.000000	 1.000000e+00
143461.000000	 1.000000e+00
143462.000000	 1.000000e+00
143463.000000	 1.000000e+00
143464.000000	 1.000000e+00
143465.000000	 1.000000e+00
143466.000000	 1.000000e+00
143467.000000	 1.000000e+00
143468.000000	 1.000000e+00
143469.000000	 1.000000e+00
143470.000000	 1.000000e+00
143471.000000	 1.000000e+00
143472.000000	 1.000000e+00
143473.000000	 1.000000e+00
143474.000000	 1.000000e+00
143475.000000	 1.000000e+00
143476.000000	 1.000000e+00
143477.000000	 1.000000e+00
143478.000000	 1.000000e+00
143479.000000	 1.000000e+00
143480.000000	 1.000000e+00
143481.000000	 1.000000e+00
143482.000000	 1.000000e+00
143483.000000	 1.000000e+00
143484.000000	 1.000000e+00
143485.000000	 1.000000e+00
143486.000000	 1.000000e+00
143487.000000	 1.000000e+00
143488.000000	 1.000000e+00
143489.000000	 1.000000e+00
143490.000000	 1.000000e+00
143491.000000	 1.000000e+00
143492.000000	 1.000000e+00
143493.000000	 1.000000e+00
143494.000000	 1.000000e+00
143495.000000	 1.000000e+00
143496.000000	 1.000000e+00
143497.000000	 1.000000e+00
143498.000000	 1.000000e+00
143499.000000	 1.000000e+00
143500.000000	 1.000000e+00
143501.000000	 1.000000e+00
143502.000000	 1.000000e+00
143503.000000	 1.000000e+00
143504.000000	 1.000000e+00
143505.000000	 1.000000e+00
143506.000000	 1.000000e+00
143507.000000	 1.000000e+00
143508.000000	 1.000000e+00
143509.000000	 1.000000e+00
143510.000000	 1.000000e+00
143511.000000	 1.000000e+00
143512.000000	 1.000000e+00
143513.000000	 1.000000e+00
143514.000000	 1.000000e+00
143515.000000	 1.000000e+00
143516.000000	 1.000000e+00
143517.000000	 1.000000e+00
143518.000000	 1.000000e+00
143519.000000	 1.000000e+00
143520.000000	 1.000000e+00
143521.000000	 1.000000e+00
143522.000000	 1.000000e+00
143523.000000	 1.000000e+00
143524.000000	 1.000000e+00
143525.000000	 1.000000e+00
143526.000000	 1.000000e+00
143527.000000	 1.000000e+00
143528.000000	 1.000000e+00
143529.000000	 1.000000e+00
143530.000000	 1.000000e+00
143531.000000	 1.000000e+00
143532.000000	 1.000000e+00
143533.000000	 1.000000e+00
143534.000000	 1.000000e+00
143535.000000	 1.000000e+00
143536.000000	 1.000000e+00
143537.000000	 1.000000e+00
143538.000000	 1.000000e+00
143539.000000	 1.000000e+00
143540.000000	 1.000000e+00
143541.000000	 1.000000e+00
143542.000000	 1.000000e+00
143543.000000	 1.000000e+00
143544.000000	 1.000000e+00
143545.000000	 1.000000e+00
143546.000000	 1.000000e+00
143547.000000	 1.000000e+00
143548.000000	 1.000000e+00
143549.000000	 1.000000e+00
143550.000000	 1.000000e+00
143551.000000	 1.000000e+00
143552.000000	 1.000000e+00
143553.000000	 1.000000e+00
143554.000000	 1.000000e+00
143555.000000	 1.000000e+00
143556.000000	 1.000000e+00
143557.000000	 1.000000e+00
143558.000000	 1.000000e+00
143559.000000	 1.000000e+00
143560.000000	 1.000000e+00
143561.000000	 1.000000e+00
143562.000000	 1.000000e+00
143563.000000	 1.000000e+00
143564.000000	 1.000000e+00
143565.000000	 1.000000e+00
143566.000000	 1.000000e+00
143567.000000	 1.000000e+00
143568.000000	 1.000000e+00
143569.000000	 1.000000e+00
143570.000000	 1.000000e+00
143571.000000	 1.000000e+00
143572.000000	 1.000000e+00
143573.000000	 1.000000e+00
143574.000000	 1.000000e+00
143575.000000	 1.000000e+00
143576.000000	 1.000000e+00
143577.000000	 1.000000e+00
143578.000000	 1.000000e+00
143579.000000	 1.000000e+00
143580.000000	 1.000000e+00
143581.000000	 1.000000e+00
143582.000000	 1.000000e+00
143583.000000	 1.000000e+00
143584.000000	 1.000000e+00
143585.000000	 1.000000e+00
143586.000000	 1.000000e+00
143587.000000	 1.000000e+00
143588.000000	 1.000000e+00
143589.000000	 1.000000e+00
143590.000000	 1.000000e+00
143591.000000	 1.000000e+00
143592.000000	 1.000000e+00
143593.000000	 1.000000e+00
143594.000000	 1.000000e+00
143595.000000	 1.000000e+00
143596.000000	 1.000000e+00
143597.000000	 1.000000e+00
143598.000000	 1.000000e+00
143599.000000	 1.000000e+00
143600.000000	 1.000000e+00
143601.000000	 1.000000e+00
143602.000000	 1.000000e+00
143603.000000	 1.000000e+00
143604.000000	 1.000000e+00
143605.000000	 1.000000e+00
143606.000000	 1.000000e+00
143607.000000	 1.000000e+00
143608.000000	 1.000000e+00
143609.000000	 1.000000e+00
143610.000000	 1.000000e+00
143611.000000	 1.000000e+00
143612.000000	 1.000000e+00
143613.000000	 1.000000e+00
143614.000000	 1.000000e+00
143615.000000	 1.000000e+00
143616.000000	 1.000000e+00
143617.000000	 1.000000e+00
143618.000000	 1.000000e+00
143619.000000	 1.000000e+00
143620.000000	 1.000000e+00
143621.000000	 1.000000e+00
143622.000000	 1.000000e+00
143623.000000	 1.000000e+00
143624.000000	 1.000000e+00
143625.000000	 1.000000e+00
143626.000000	 1.000000e+00
143627.000000	 1.000000e+00
143628.000000	 1.000000e+00
143629.000000	 1.000000e+00
143630.000000	 1.000000e+00
143631.000000	 1.000000e+00
143632.000000	 1.000000e+00
143633.000000	 1.000000e+00
143634.000000	 1.000000e+00
143635.000000	 1.000000e+00
143636.000000	 1.000000e+00
143637.000000	 1.000000e+00
143638.000000	 1.000000e+00
143639.000000	 1.000000e+00
143640.000000	 1.000000e+00
143641.000000	 1.000000e+00
143642.000000	 1.000000e+00
143643.000000	 1.000000e+00
143644.000000	 1.000000e+00
143645.000000	 1.000000e+00
143646.000000	 1.000000e+00
143647.000000	 1.000000e+00
143648.000000	 1.000000e+00
143649.000000	 1.000000e+00
143650.000000	 1.000000e+00
143651.000000	 1.000000e+00
143652.000000	 1.000000e+00
143653.000000	 1.000000e+00
143654.000000	 1.000000e+00
143655.000000	 1.000000e+00
143656.000000	 1.000000e+00
143657.000000	 1.000000e+00
143658.000000	 1.000000e+00
143659.000000	 1.000000e+00
143660.000000	 1.000000e+00
143661.000000	 1.000000e+00
143662.000000	 1.000000e+00
143663.000000	 1.000000e+00
143664.000000	 1.000000e+00
143665.000000	 1.000000e+00
143666.000000	 1.000000e+00
143667.000000	 1.000000e+00
143668.000000	 1.000000e+00
143669.000000	 1.000000e+00
143670.000000	 1.000000e+00
143671.000000	 1.000000e+00
143672.000000	 1.000000e+00
143673.000000	 1.000000e+00
143674.000000	 1.000000e+00
143675.000000	 1.000000e+00
143676.000000	 1.000000e+00
143677.000000	 1.000000e+00
143678.000000	 1.000000e+00
143679.000000	 1.000000e+00
143680.000000	 1.000000e+00
143681.000000	 1.000000e+00
143682.000000	 1.000000e+00
143683.000000	 1.000000e+00
143684.000000	 1.000000e+00
143685.000000	 1.000000e+00
143686.000000	 1.000000e+00
143687.000000	 1.000000e+00
143688.000000	 1.000000e+00
143689.000000	 1.000000e+00
143690.000000	 1.000000e+00
143691.000000	 1.000000e+00
143692.000000	 1.000000e+00
143693.000000	 1.000000e+00
143694.000000	 1.000000e+00
143695.000000	 1.000000e+00
143696.000000	 1.000000e+00
143697.000000	 1.000000e+00
143698.000000	 1.000000e+00
143699.000000	 1.000000e+00
143700.000000	 1.000000e+00
143701.000000	 1.000000e+00
143702.000000	 1.000000e+00
143703.000000	 1.000000e+00
143704.000000	 1.000000e+00
143705.000000	 1.000000e+00
143706.000000	 1.000000e+00
143707.000000	 1.000000e+00
143708.000000	 1.000000e+00
143709.000000	 1.000000e+00
143710.000000	 1.000000e+00
143711.000000	 1.000000e+00
143712.000000	 1.000000e+00
143713.000000	 1.000000e+00
143714.000000	 1.000000e+00
143715.000000	 1.000000e+00
143716.000000	 1.000000e+00
143717.000000	 1.000000e+00
143718.000000	 1.000000e+00
143719.000000	 1.000000e+00
143720.000000	 1.000000e+00
143721.000000	 1.000000e+00
143722.000000	 1.000000e+00
143723.000000	 1.000000e+00
143724.000000	 1.000000e+00
143725.000000	 1.000000e+00
143726.000000	 1.000000e+00
143727.000000	 1.000000e+00
143728.000000	 1.000000e+00
143729.000000	 1.000000e+00
143730.000000	 1.000000e+00
143731.000000	 1.000000e+00
143732.000000	 1.000000e+00
143733.000000	 1.000000e+00
143734.000000	 1.000000e+00
143735.000000	 1.000000e+00
143736.000000	 1.000000e+00
143737.000000	 1.000000e+00
143738.000000	 1.000000e+00
143739.000000	 1.000000e+00
143740.000000	 1.000000e+00
143741.000000	 1.000000e+00
143742.000000	 1.000000e+00
143743.000000	 1.000000e+00
143744.000000	 1.000000e+00
143745.000000	 1.000000e+00
143746.000000	 1.000000e+00
143747.000000	 1.000000e+00
143748.000000	 1.000000e+00
143749.000000	 1.000000e+00
143750.000000	 1.000000e+00
143751.000000	 1.000000e+00
143752.000000	 1.000000e+00
143753.000000	 1.000000e+00
143754.000000	 1.000000e+00
143755.000000	 1.000000e+00
143756.000000	 1.000000e+00
143757.000000	 1.000000e+00
143758.000000	 1.000000e+00
143759.000000	 1.000000e+00
143760.000000	 1.000000e+00
143761.000000	 1.000000e+00
143762.000000	 1.000000e+00
143763.000000	 1.000000e+00
143764.000000	 1.000000e+00
143765.000000	 1.000000e+00
143766.000000	 1.000000e+00
143767.000000	 1.000000e+00
143768.000000	 1.000000e+00
143769.000000	 1.000000e+00
143770.000000	 1.000000e+00
143771.000000	 1.000000e+00
143772.000000	 1.000000e+00
143773.000000	 1.000000e+00
143774.000000	 1.000000e+00
143775.000000	 1.000000e+00
143776.000000	 1.000000e+00
143777.000000	 1.000000e+00
143778.000000	 1.000000e+00
143779.000000	 1.000000e+00
143780.000000	 1.000000e+00
143781.000000	 1.000000e+00
143782.000000	 1.000000e+00
143783.000000	 1.000000e+00
143784.000000	 1.000000e+00
143785.000000	 1.000000e+00
143786.000000	 1.000000e+00
143787.000000	 1.000000e+00
143788.000000	 1.000000e+00
143789.000000	 1.000000e+00
143790.000000	 1.000000e+00
143791.000000	 1.000000e+00
143792.000000	 1.000000e+00
143793.000000	 1.000000e+00
143794.000000	 1.000000e+00
143795.000000	 1.000000e+00
143796.000000	 1.000000e+00
143797.000000	 1.000000e+00
143798.000000	 1.000000e+00
143799.000000	 1.000000e+00
143800.000000	 1.000000e+00
143801.000000	 1.000000e+00
143802.000000	 1.000000e+00
143803.000000	 1.000000e+00
143804.000000	 1.000000e+00
143805.000000	 1.000000e+00
143806.000000	 1.000000e+00
143807.000000	 1.000000e+00
143808.000000	 1.000000e+00
143809.000000	 1.000000e+00
143810.000000	 1.000000e+00
143811.000000	 1.000000e+00
143812.000000	 1.000000e+00
143813.000000	 1.000000e+00
143814.000000	 1.000000e+00
143815.000000	 1.000000e+00
143816.000000	 1.000000e+00
143817.000000	 1.000000e+00
143818.000000	 1.000000e+00
143819.000000	 1.000000e+00
143820.000000	 1.000000e+00
143821.000000	 1.000000e+00
143822.000000	 1.000000e+00
143823.000000	 1.000000e+00
143824.000000	 1.000000e+00
143825.000000	 1.000000e+00
143826.000000	 1.000000e+00
143827.000000	 1.000000e+00
143828.000000	 1.000000e+00
143829.000000	 1.000000e+00
143830.000000	 1.000000e+00
143831.000000	 1.000000e+00
143832.000000	 1.000000e+00
143833.000000	 1.000000e+00
143834.000000	 1.000000e+00
143835.000000	 1.000000e+00
143836.000000	 1.000000e+00
143837.000000	 1.000000e+00
143838.000000	 1.000000e+00
143839.000000	 1.000000e+00
143840.000000	 1.000000e+00
143841.000000	 1.000000e+00
143842.000000	 1.000000e+00
143843.000000	 1.000000e+00
143844.000000	 1.000000e+00
143845.000000	 1.000000e+00
143846.000000	 1.000000e+00
143847.000000	 1.000000e+00
143848.000000	 1.000000e+00
143849.000000	 1.000000e+00
143850.000000	 1.000000e+00
143851.000000	 1.000000e+00
143852.000000	 1.000000e+00
143853.000000	 1.000000e+00
143854.000000	 1.000000e+00
143855.000000	 1.000000e+00
143856.000000	 1.000000e+00
143857.000000	 1.000000e+00
143858.000000	 1.000000e+00
143859.000000	 1.000000e+00
143860.000000	 1.000000e+00
143861.000000	 1.000000e+00
143862.000000	 1.000000e+00
143863.000000	 1.000000e+00
143864.000000	 1.000000e+00
143865.000000	 1.000000e+00
143866.000000	 1.000000e+00
143867.000000	 1.000000e+00
143868.000000	 1.000000e+00
143869.000000	 1.000000e+00
143870.000000	 1.000000e+00
143871.000000	 1.000000e+00
143872.000000	 1.000000e+00
143873.000000	 1.000000e+00
143874.000000	 1.000000e+00
143875.000000	 1.000000e+00
143876.000000	 1.000000e+00
143877.000000	 1.000000e+00
143878.000000	 1.000000e+00
143879.000000	 1.000000e+00
143880.000000	 1.000000e+00
143881.000000	 1.000000e+00
143882.000000	 1.000000e+00
143883.000000	 1.000000e+00
143884.000000	 1.000000e+00
143885.000000	 1.000000e+00
143886.000000	 1.000000e+00
143887.000000	 1.000000e+00
143888.000000	 1.000000e+00
143889.000000	 1.000000e+00
143890.000000	 1.000000e+00
143891.000000	 1.000000e+00
143892.000000	 1.000000e+00
143893.000000	 1.000000e+00
143894.000000	 1.000000e+00
143895.000000	 1.000000e+00
143896.000000	 1.000000e+00
143897.000000	 1.000000e+00
143898.000000	 1.000000e+00
143899.000000	 1.000000e+00
143900.000000	 1.000000e+00
143901.000000	 1.000000e+00
143902.000000	 1.000000e+00
143903.000000	 1.000000e+00
143904.000000	 1.000000e+00
143905.000000	 1.000000e+00
143906.000000	 1.000000e+00
143907.000000	 1.000000e+00
143908.000000	 1.000000e+00
143909.000000	 1.000000e+00
143910.000000	 1.000000e+00
143911.000000	 1.000000e+00
143912.000000	 1.000000e+00
143913.000000	 1.000000e+00
143914.000000	 1.000000e+00
143915.000000	 1.000000e+00
143916.000000	 1.000000e+00
143917.000000	 1.000000e+00
143918.000000	 1.000000e+00
143919.000000	 1.000000e+00
143920.000000	 1.000000e+00
143921.000000	 1.000000e+00
143922.000000	 1.000000e+00
143923.000000	 1.000000e+00
143924.000000	 1.000000e+00
143925.000000	 1.000000e+00
143926.000000	 1.000000e+00
143927.000000	 1.000000e+00
143928.000000	 1.000000e+00
143929.000000	 1.000000e+00
143930.000000	 1.000000e+00
143931.000000	 1.000000e+00
143932.000000	 1.000000e+00
143933.000000	 1.000000e+00
143934.000000	 1.000000e+00
143935.000000	 1.000000e+00
143936.000000	 1.000000e+00
143937.000000	 1.000000e+00
143938.000000	 1.000000e+00
143939.000000	 1.000000e+00
143940.000000	 1.000000e+00
143941.000000	 1.000000e+00
143942.000000	 1.000000e+00
143943.000000	 1.000000e+00
143944.000000	 1.000000e+00
143945.000000	 1.000000e+00
143946.000000	 1.000000e+00
143947.000000	 1.000000e+00
143948.000000	 1.000000e+00
143949.000000	 1.000000e+00
143950.000000	 1.000000e+00
143951.000000	 1.000000e+00
143952.000000	 1.000000e+00
143953.000000	 1.000000e+00
143954.000000	 1.000000e+00
143955.000000	 1.000000e+00
143956.000000	 1.000000e+00
143957.000000	 1.000000e+00
143958.000000	 1.000000e+00
143959.000000	 1.000000e+00
143960.000000	 1.000000e+00
143961.000000	 1.000000e+00
143962.000000	 1.000000e+00
143963.000000	 1.000000e+00
143964.000000	 1.000000e+00
143965.000000	 1.000000e+00
143966.000000	 1.000000e+00
143967.000000	 1.000000e+00
143968.000000	 1.000000e+00
143969.000000	 1.000000e+00
143970.000000	 1.000000e+00
143971.000000	 1.000000e+00
143972.000000	 1.000000e+00
143973.000000	 1.000000e+00
143974.000000	 1.000000e+00
143975.000000	 1.000000e+00
143976.000000	 1.000000e+00
143977.000000	 1.000000e+00
143978.000000	 1.000000e+00
143979.000000	 1.000000e+00
143980.000000	 1.000000e+00
143981.000000	 1.000000e+00
143982.000000	 1.000000e+00
143983.000000	 1.000000e+00
143984.000000	 1.000000e+00
143985.000000	 1.000000e+00
143986.000000	 1.000000e+00
143987.000000	 1.000000e+00
143988.000000	 1.000000e+00
143989.000000	 1.000000e+00
